x,y,z,010-000-024-033,010-000-030-096,020-000-032-221,020-000-033-111
13.939401279251298,13.986885469322207,15.54627421205131,1.0,0.0,0.0,0.0
13.941339001593693,13.936916693600494,15.511766305086056,0.0,1.0,0.0,0.0
13.998088434972884,13.96438006683465,15.49169422569203,0.0,0.0,0.0,1.0
14.069476305453543,13.991890867063589,15.46339748524581,0.0,0.0,1.0,0.0
14.13042185962776,13.97616499353571,15.662372056940985,0.0,0.0,0.0,1.0
14.21033827239941,14.032991267640194,15.822553810620859,0.0,0.0,1.0,0.0
14.251057416842759,14.092457486827833,15.525952404149532,0.0,1.0,0.0,0.0
14.30359376973814,14.117612542328857,15.601835067079094,0.0,0.0,0.0,1.0
14.359449592218807,14.121056270661995,15.692084604521712,0.0,0.0,1.0,0.0
14.394923919520513,14.18137222582418,15.474763686189037,1.0,0.0,0.0,0.0
14.438631930901911,14.204308143032113,15.53317977189013,0.0,0.0,0.0,1.0
14.423842548118904,14.197228641807493,15.598290768265516,0.0,0.0,1.0,0.0
14.542503881824043,14.205544638499592,15.65386575647761,1.0,0.0,0.0,0.0
14.540008893487196,14.229638497607107,15.383908600296852,0.0,1.0,0.0,0.0
14.573116253619883,14.231961613675267,15.435309064234307,0.0,0.0,0.0,1.0
14.559072073330135,14.30185740453713,15.512299069933208,0.0,0.0,1.0,0.0
14.596540610756565,14.271009524126368,15.349539583766788,1.0,0.0,0.0,0.0
14.549956618974534,14.279021097926448,15.411628561784612,0.0,0.0,0.0,1.0
14.527062151956708,14.352055776983141,15.525060437757768,0.0,0.0,1.0,0.0
14.673111246394182,14.295171755992342,15.671259180984087,1.0,0.0,0.0,0.0
14.65579024056601,14.269988884072092,15.423877972179064,0.0,1.0,0.0,0.0
14.684530369552789,14.271685518746423,15.453257272014358,0.0,0.0,0.0,1.0
14.617624085704877,14.35989753154384,15.499592880501432,0.0,0.0,1.0,0.0
14.669785500388636,14.332430653440863,15.349972181032564,1.0,0.0,0.0,0.0
14.667677335399642,14.366097171611894,15.389287494053502,0.0,0.0,0.0,1.0
14.622168970703635,14.463183512268134,15.49400860042442,0.0,0.0,1.0,0.0
14.674309909122721,14.489233950487655,15.533786009834035,0.0,1.0,0.0,0.0
14.682804532036142,14.52281788171,15.476134903697384,0.0,0.0,0.0,1.0
14.67139462319664,14.575861901659353,15.464025804404516,0.0,0.0,1.0,0.0
14.689135570505098,14.662103733115762,15.30910883162773,1.0,0.0,0.0,0.0
14.674189455270099,14.67010306769138,15.341577703957256,0.0,0.0,0.0,1.0
14.710419890901685,14.653171491472108,15.425476155187344,1.0,0.0,0.0,0.0
14.671188436114104,14.593157372274954,15.217237690476582,0.0,1.0,0.0,0.0
14.659622729608607,14.60251481570291,15.23335755714501,0.0,0.0,0.0,1.0
14.647910261701744,14.623020690527175,15.327915526364446,0.0,0.0,1.0,0.0
14.67459399503826,14.600706831902414,15.136160984233047,1.0,0.0,0.0,0.0
14.667116196720352,14.607049587447388,15.162073811679255,0.0,0.0,0.0,1.0
14.610515661396233,14.647165008619165,15.25516070984148,0.0,0.0,1.0,0.0
14.658017034349255,14.638050764144507,15.330145998696011,1.0,0.0,0.0,0.0
14.623040769928922,14.603507472439443,15.150087872565422,0.0,1.0,0.0,0.0
14.618146675590241,14.619279326508304,15.215314331427445,0.0,0.0,0.0,1.0
14.563311372335454,14.702943577293462,15.28275258810626,0.0,0.0,1.0,0.0
14.594066143198011,14.698005217122418,15.120135203371012,1.0,0.0,0.0,0.0
14.590523838436733,14.736200387425697,15.174636489161077,0.0,0.0,0.0,1.0
14.534921921638016,14.815893037690046,15.265373993617331,0.0,0.0,1.0,0.0
14.531176768315612,14.863066903057089,15.259966223366574,0.0,1.0,0.0,0.0
14.514752845448234,14.870996084623417,15.230129758884509,0.0,0.0,0.0,1.0
14.556342364681063,14.926197045352469,15.214445613498265,0.0,0.0,1.0,0.0
14.527467671024484,14.95899093463593,15.167736030529376,1.0,0.0,0.0,0.0
14.510626566521191,14.984463764910203,15.137442679735184,0.0,0.0,0.0,1.0
14.474794305210267,15.011381435631963,15.186951558262292,0.0,0.0,1.0,0.0
14.51906719441494,15.038567089736556,15.21553628373272,1.0,0.0,0.0,0.0
14.470817814610674,15.026070952828702,15.060878375271415,0.0,1.0,0.0,0.0
14.464566321978616,15.046743169839942,15.122380693451051,0.0,0.0,0.0,1.0
14.441524158773428,15.029092483550812,15.191438202490549,0.0,0.0,1.0,0.0
14.455939404589955,15.024847086015551,15.057519296563715,1.0,0.0,0.0,0.0
14.419808634950988,15.112290837130338,15.232196034073507,0.0,0.0,0.0,1.0
14.467273684791023,15.226418851393152,15.36392516541197,0.0,0.0,1.0,0.0
14.47764068405436,15.196053391141046,15.255218562131379,1.0,0.0,0.0,0.0
14.475610952061789,15.133487282378331,15.157688709581475,0.0,1.0,0.0,0.0
14.441442031146638,15.237040662340654,15.332793250332797,0.0,0.0,0.0,1.0
14.431427401690158,15.293379759678796,15.284963553093622,0.0,0.0,1.0,0.0
14.456018060154472,15.291069939859026,15.16951491940358,1.0,0.0,0.0,0.0
14.423982276368491,15.399000511550906,15.332210127663995,0.0,0.0,0.0,1.0
14.468914367754795,15.51205826126754,15.442779610195828,0.0,0.0,1.0,0.0
14.481536115354018,15.490613971724237,15.309160160449496,1.0,0.0,0.0,0.0
14.448420876310793,15.370664425979925,15.190474434006521,0.0,1.0,0.0,0.0
14.41215269313042,15.468813437299893,15.348225160749864,0.0,0.0,0.0,1.0
14.407628284396335,15.511227968970038,15.308790627724647,0.0,0.0,1.0,0.0
14.441495402975647,15.447971567947787,15.236019664893224,1.0,0.0,0.0,0.0
14.473772005439635,15.537339046983472,15.430776590467932,0.0,0.0,0.0,1.0
14.484393667116445,15.591326488607328,15.423069539068571,0.0,0.0,1.0,0.0
14.469906398264609,15.496744376724834,15.3525084025169,1.0,0.0,0.0,0.0
14.407030822604057,15.439771565723863,15.365817706872814,0.0,1.0,0.0,0.0
14.412288459667929,15.495976476655652,15.41332476787472,0.0,0.0,0.0,1.0
14.449170663706797,15.526630560073658,15.372394800813307,0.0,0.0,1.0,0.0
14.444406148512604,15.5400554872195,15.372590980345644,1.0,0.0,0.0,0.0
14.49479765719705,15.610770944506724,15.549630241128272,0.0,0.0,0.0,1.0
14.517721770285034,15.550900664013392,15.413241698031516,1.0,0.0,0.0,0.0
14.463369083685876,15.433801188583077,15.27122991489398,0.0,1.0,0.0,0.0
14.452884301387046,15.494154250848512,15.430053868117987,0.0,0.0,0.0,1.0
14.446747698405254,15.506332056654731,15.374551528599364,0.0,0.0,1.0,0.0
14.457593352612145,15.459266897854025,15.252480809333946,1.0,0.0,0.0,0.0
14.453972926449776,15.535165666700006,15.392188498815472,0.0,0.0,0.0,1.0
14.466484814437665,15.660527731297506,15.501975060795841,0.0,0.0,1.0,0.0
14.4920422641899,15.615181849736382,15.35504898276519,1.0,0.0,0.0,0.0
14.449188068531768,15.484514164784786,15.234245895944873,0.0,1.0,0.0,0.0
14.425602349526736,15.581403314845126,15.399334225442987,0.0,0.0,0.0,1.0
14.426582806495645,15.57596203381446,15.336220604835834,0.0,0.0,1.0,0.0
14.436573665679655,15.50806148688733,15.233613902352138,1.0,0.0,0.0,0.0
14.407220228052285,15.62041300553621,15.39122975276768,0.0,0.0,0.0,1.0
14.450960778889065,15.761359830966851,15.50478747658874,0.0,0.0,1.0,0.0
14.479320939625294,15.677205148894302,15.34508667357011,1.0,0.0,0.0,0.0
14.449214643162222,15.580203481418188,15.271750668224229,0.0,1.0,0.0,0.0
14.418401960081532,15.700755697701473,15.373054654416975,0.0,0.0,0.0,1.0
14.425186369758528,15.678542006002349,15.3225303531355,0.0,0.0,1.0,0.0
14.445321615597981,15.661675909633935,15.218624030833729,1.0,0.0,0.0,0.0
14.419616825767335,15.77421185114229,15.362856751529325,0.0,0.0,0.0,1.0
14.458800606469122,15.902658840081319,15.46464617073075,0.0,0.0,1.0,0.0
14.489375052661698,15.81457002620466,15.282756762129235,1.0,0.0,0.0,0.0
14.456583650195647,15.722000988581625,15.222677661743905,0.0,1.0,0.0,0.0
14.42783493008043,15.820195674461964,15.371057725143897,0.0,0.0,0.0,1.0
14.413608288466992,15.840862550720713,15.32911032899925,0.0,0.0,1.0,0.0
14.440933151455882,15.81751311462455,15.289917168643935,1.0,0.0,0.0,0.0
14.479464184450773,15.96923652155927,15.432412511829968,0.0,0.0,1.0,0.0
14.513678464743538,15.905865544706222,15.239311862921747,1.0,0.0,0.0,0.0
14.500792350761932,15.800888909837731,15.17415163610685,0.0,1.0,0.0,0.0
14.476044781791154,15.909698174396572,15.329736780180976,0.0,0.0,0.0,1.0
14.454977910422675,15.924604158967735,15.271454561844616,0.0,0.0,1.0,0.0
14.495849202415272,15.82745581551304,15.132817793885014,1.0,0.0,0.0,0.0
14.472339913293814,15.898428185248246,15.26871961667538,0.0,0.0,0.0,1.0
14.509254612274445,16.029360738143723,15.420535352181481,0.0,0.0,1.0,0.0
14.545507616310788,15.910818285966005,15.248162460073498,1.0,0.0,0.0,0.0
14.536391182655574,15.819815368378288,15.128724513969754,0.0,1.0,0.0,0.0
14.510274686364134,15.921063852027041,15.28736565062348,0.0,0.0,0.0,1.0
14.50864993927591,15.896665736926023,15.243359088420442,0.0,0.0,1.0,0.0
14.538705935349675,15.806994085346089,15.128535774090405,1.0,0.0,0.0,0.0
14.508184905499729,15.872367176789416,15.233696312872047,0.0,0.0,1.0,0.0
14.567161355230256,15.889138613883201,15.200593956699732,1.0,0.0,0.0,0.0
14.554679202339765,15.748199938663392,15.005437470151529,0.0,1.0,0.0,0.0
14.567529260290097,15.743847892976815,15.043379514848825,0.0,0.0,0.0,1.0
14.532641088321478,15.788230658838621,15.15090187961704,0.0,0.0,1.0,0.0
14.551438833455181,15.680733884204587,15.020099831677145,1.0,0.0,0.0,0.0
14.566549693593563,15.65886723015174,15.060292385900791,0.0,0.0,0.0,1.0
14.531392792907914,15.738039045782482,15.186404761888213,0.0,0.0,1.0,0.0
14.594694764523481,15.749400996012776,15.141812415441374,1.0,0.0,0.0,0.0
14.592284485603315,15.634978489319606,14.981220874889292,0.0,1.0,0.0,0.0
14.594499483277563,15.645891816340605,15.017608003118294,0.0,0.0,0.0,1.0
14.54210098905978,15.747628255615439,15.158761532331951,0.0,0.0,1.0,0.0
14.587834592667194,15.645009201358533,15.041133570300508,1.0,0.0,0.0,0.0
14.536047092381821,15.737317098437865,15.226950387227289,0.0,0.0,0.0,1.0
14.550515309404787,15.850725446302437,15.295969329523183,0.0,0.0,1.0,0.0
14.591671533071677,15.73219300803564,15.127544930314304,1.0,0.0,0.0,0.0
14.582184835134825,15.62561270096588,15.029378830870439,0.0,1.0,0.0,0.0
14.538338920562213,15.738815958371491,15.22267044416064,0.0,0.0,0.0,1.0
14.53145787181868,15.725012060330101,15.173153899833643,0.0,0.0,1.0,0.0
14.574652952770007,15.634311785383572,15.067626400023258,1.0,0.0,0.0,0.0
14.53991176477085,15.742783525511511,15.242107329113566,0.0,0.0,0.0,1.0
14.539285413639934,15.843946278956206,15.365045901586223,0.0,0.0,1.0,0.0
14.571982135638681,15.721424131679683,15.232816333262376,1.0,0.0,0.0,0.0
14.543888299884063,15.565848846092505,15.084097898295148,0.0,1.0,0.0,0.0
14.504776542217584,15.674320391505512,15.25312461076642,0.0,0.0,0.0,1.0
14.503787983770042,15.680196387535858,15.258804168270009,0.0,0.0,1.0,0.0
14.50072420041146,15.670628345997933,15.272708688354985,1.0,0.0,0.0,0.0
14.515329207785168,15.791852579153323,15.42764208505004,0.0,0.0,1.0,0.0
14.525126121131827,15.726480822898116,15.279101996627764,1.0,0.0,0.0,0.0
14.487722840670639,15.555310706934037,15.139698283365327,0.0,1.0,0.0,0.0
14.472850885124654,15.642197962765769,15.26947842567319,0.0,0.0,0.0,1.0
14.457204125528872,15.688229296529482,15.22107221621292,0.0,0.0,1.0,0.0
14.472183002787348,15.64732269294563,15.141234319467186,1.0,0.0,0.0,0.0
14.436023788945931,15.745797434534747,15.288453692625104,0.0,0.0,0.0,1.0
14.441975749436711,15.858734655706874,15.419712508005043,0.0,0.0,1.0,0.0
14.448265212185653,15.808386158046295,15.30875396293443,1.0,0.0,0.0,0.0
14.418214646773388,15.666319554843252,15.143899132642598,0.0,1.0,0.0,0.0
14.380730974716545,15.769837246339705,15.315945042433878,0.0,0.0,0.0,1.0
14.38255558795343,15.765524644335592,15.274680215605574,0.0,0.0,1.0,0.0
14.389748855219613,15.745985111915273,15.237958645111643,1.0,0.0,0.0,0.0
14.35215639187829,15.843314595891977,15.411434330957189,0.0,0.0,0.0,1.0
14.361862497442482,15.964365838736194,15.521085387457497,0.0,0.0,1.0,0.0
14.371000253121128,15.924886439990043,15.388581027461328,1.0,0.0,0.0,0.0
14.340046773464,15.756644224680958,15.23688786456911,0.0,1.0,0.0,0.0
14.305574848345298,15.843236515203207,15.388639801372303,0.0,0.0,0.0,1.0
14.307332557613043,15.832335260508152,15.34289955068093,0.0,0.0,1.0,0.0
14.316547989556591,15.823190056358897,15.236099954289353,1.0,0.0,0.0,0.0
14.288747854659182,15.911808272326285,15.362517037124293,0.0,0.0,0.0,1.0
14.329092817622433,16.055019103934228,15.508340316343574,0.0,0.0,1.0,0.0
14.339391354939972,16.04668625049208,15.399901047686397,1.0,0.0,0.0,0.0
14.30426686016885,15.9325202390006,15.221746636267904,0.0,1.0,0.0,0.0
14.276428755154557,16.023415646128004,15.368962750591074,0.0,0.0,0.0,1.0
14.293140948217644,16.008487464054298,15.362202582040894,0.0,0.0,1.0,0.0
14.27158932353983,16.097697613422834,15.390205087980439,1.0,0.0,0.0,0.0
14.314320839664397,16.25701526441997,15.571480339600754,0.0,0.0,0.0,1.0
14.325901992395636,16.237672060286556,15.534506250004368,0.0,0.0,1.0,0.0
14.338255589954874,16.234574090044408,15.469348139692464,1.0,0.0,0.0,0.0
14.292808698566507,16.123316368632366,15.39019009560101,0.0,1.0,0.0,0.0
14.2929980149875,16.108722317386416,15.391059033153619,0.0,0.0,0.0,1.0
14.300936484746943,16.075525312555516,15.378495656935876,0.0,0.0,1.0,0.0
14.29872829765638,16.11253222106226,15.374370725968665,1.0,0.0,0.0,0.0
14.337997232911038,16.24385862663757,15.578464999897385,0.0,0.0,0.0,1.0
14.340261062025169,16.249911090031492,15.542627559388515,0.0,0.0,1.0,0.0
14.309466006337546,16.090134217769336,15.380533124852011,0.0,1.0,0.0,0.0
14.311672679965067,16.09897466522954,15.465436207570516,0.0,0.0,0.0,1.0
14.315291058500968,16.09805961630265,15.417518637765928,0.0,0.0,1.0,0.0
14.329880530621695,16.1046429282411,15.364737831166055,1.0,0.0,0.0,0.0
14.323610520324193,16.127207106822482,15.491410500583132,0.0,0.0,0.0,1.0
14.36301290740818,16.28215707930544,15.644600477587474,0.0,0.0,1.0,0.0
14.367191044701189,16.325448718306646,15.516408130027298,1.0,0.0,0.0,0.0
